,Date,OutsideTemp,Wind,TankTemp,InsideTemp,EnergyCirculationPump,GreenEnergy,DeltaTemp,
9998, 03.15  03:30:00,6.2,3.5,53.50690484,18.99999473,0.00977146,0,8.61E-06,9.771460248
9999, 03.15  03:45:00,6.2,3.25,53.48949851,19.00044645,0.008351813,0,0.00045172,8.351813179
10000, 03.15  04:00:00,6.2,3,53.53683937,18.99974235,0.007851014,0,-0.0007041,7.851014288
10001, 03.15  04:15:00,6.3,3,53.58859425,18.99997651,0.007833098,0,0.00023416,7.833097651
10002, 03.15  04:30:00,6.4,3,53.60458099,19.00029256,0.008205716,0,0.00031605,8.205715514
10003, 03.15  04:45:00,6.5,3,53.60384435,19.00011763,0.008247192,0,-0.00017493,8.247191941
10004, 03.15  05:00:00,6.6,3,53.62513235,18.99997267,0.007864263,0,-0.00014496,7.864263186
10005, 03.15  05:15:00,6.575,3,53.66073385,19.00019925,0.007726309,0,0.00022658,7.726308724
10006, 03.15  05:30:00,6.55,3,53.63204214,18.9993032,0.008931606,0,-0.00089605,8.93160627
10007, 03.15  05:45:00,6.525,3,53.60800985,18.99984902,0.008186799,0,0.00054582,8.1867994
10008, 03.15  06:00:00,6.5,3,53.62048726,19.00003315,0.008185313,0,0.00018413,8.185312843
10009, 03.15  06:15:00,6.5,3,53.65397839,19.00002137,0.007577304,0,-1.18E-05,7.577303728
10010, 03.15  06:30:00,6.5,3,53.67809314,19.00039599,0.007929802,0,0.00037462,7.929801939
10011, 03.15  06:45:00,6.5,3,53.71257751,19.00020315,0.007188056,0,-0.00019284,7.188055747
10012, 03.15  07:00:00,6.5,3,53.70760347,19.0002639,0.008259623,0,6.08E-05,8.259623388
10013, 03.15  07:15:00,6.55,3.25,53.99131611,17.93527553,0.001319275,0,-1.06498837,1.319274639
10014, 03.15  07:30:00,6.6,3.5,54.36781971,17.47069385,0.001327133,0,-0.46458168,1.327132934
10015, 03.15  07:45:00,6.65,3.75,54.56007507,17.17423973,0.00132166,0,-0.29645412,1.321660076
10016, 03.15  08:00:00,6.7,4,54.65536893,17.02829173,0.001422633,0,-0.145948,1.422633318
10017, 03.15  08:15:00,6.725,3.75,54.69681082,16.98649495,0.001465467,0,-0.04179678,1.465467251
10018, 03.15  08:30:00,6.75,3.5,54.71543842,16.97540628,0.001464081,0,-0.01108867,1.464081203
10019, 03.15  08:45:00,6.775,3.25,54.72429316,16.96239685,0.00146257,0,-0.01300943,1.462570019
10020, 03.15  09:00:00,6.8,3,54.72853235,16.9520689,0.001455396,0.043402081,-0.01032795,1.455395822
10021, 03.15  09:15:00,6.95,3.25,54.73073396,16.94504756,0.001447321,0.054514533,-0.00702134,1.447321473
10022, 03.15  09:30:00,7.1,3.5,54.73238513,16.94268613,0.001430749,0.065824096,-0.00236143,1.430749378
10023, 03.15  09:45:00,7.25,3.75,54.73430587,16.94515246,0.00141043,0.077502217,0.00246633,1.410429628
10024, 03.15  10:00:00,7.4,4,54.73633631,16.94447774,0.001394314,0.089237966,-0.00067472,1.394313963
10025, 03.15  10:15:00,7.575,4.25,54.64939411,16.9448985,0.00137807,0.101217472,0.00042076,1.378070268
10026, 03.15  10:30:00,7.75,4.5,54.47530223,16.95009903,0.001359799,0.113255029,0.00520053,1.359798719
10027, 03.15  10:45:00,7.925,4.75,54.30444809,16.95923406,0.001332924,0.136772203,0.00913503,1.332923828
10028, 03.15  11:00:00,8.1,5,54.13725776,16.97161414,0.001307455,0.160548579,0.01238008,1.307455173
10029, 03.15  11:15:00,8.45,5,53.97504021,16.99789648,0.001258793,0.18447789,0.02628234,1.258793388
10030, 03.15  11:30:00,8.8,5,53.81933509,17.03523882,0.001207453,0.208739665,0.03734234,1.20745253
10031, 03.15  11:45:00,9.15,5,53.66968651,17.07922444,0.001165438,0.21755845,0.04398562,1.165438192
10032, 03.15  12:00:00,9.5,5,53.52557695,17.11822471,0.001122006,0.226438989,0.03900027,1.122006435
10033, 03.15  12:15:00,9.575,5,53.38546686,17.14028729,0.00110487,0.235949168,0.02206258,1.10486963
10034, 03.15  12:30:00,9.65,5,53.24785717,17.15708201,0.001085881,0.245553768,0.01679472,1.085881088
10035, 03.15  12:45:00,9.725,5,53.11253694,17.17259545,0.00107205,0.237653979,0.01551344,1.072050272
10036, 03.15  13:00:00,9.8,5,52.97897886,17.18256565,0.001061699,0.22979081,0.0099702,1.06169942
10037, 03.15  13:15:00,9.925,4.75,52.84740522,17.19081227,0.001044153,0.221848398,0.00824662,1.044152635
10038, 03.15  13:30:00,10.05,4.5,52.71789485,17.19823669,0.001032357,0.213918072,0.00742442,1.032356954
10039, 03.15  13:45:00,10.175,4.25,52.59076884,17.21023276,0.001009387,0.217075554,0.01199607,1.00938746
10040, 03.15  14:00:00,10.3,4,52.46649475,17.22239789,0.000989607,0.220267413,0.01216513,0.989606772
10041, 03.15  14:15:00,10.475,4,52.43050366,19.70982107,0.011140739,0.22341855,2.48742318,11.14073924
10042, 03.15  14:30:00,10.65,4,53.30158464,19.72674531,0.003603916,0.226662937,0.01692424,3.603915525
10043, 03.15  14:45:00,10.825,4,53.66497883,19.72188247,0.006733808,0.221207649,-0.00486284,6.733808335
10044, 03.15  15:00:00,11,4,53.75414545,19.72127946,0.00583086,0.215887474,-0.00060301,5.83086046
10045, 03.15  15:15:00,11.1,3.5,53.82902798,19.72029614,0.00563347,0.210896005,-0.00098332,5.633469941
10046, 03.15  15:30:00,11.2,3,53.87096851,19.71834668,0.005476846,0.206154767,-0.00194946,5.476846264
10047, 03.15  15:45:00,11.3,2.5,53.89754685,19.71759229,0.005319015,0.190970572,-0.00075439,5.319015318
10048, 03.15  16:00:00,11.4,2,53.91534559,19.71730197,0.005219417,0.176136542,-0.00029032,5.219417328
10049, 03.15  16:15:00,11.45,2,54.17206917,18.55005731,0.000778487,0.161798015,-1.16724466,0.778487407
10050, 03.15  16:30:00,11.5,2,54.49681981,18.1195077,0.000786142,0.147964022,-0.43054961,0.786141555
10051, 03.15  16:45:00,11.55,2,54.66085074,17.95046901,0.000782835,0.136797561,-0.16903869,0.782835468
10052, 03.15  17:00:00,11.6,2,54.74445982,17.7665987,0.000775014,0.126752899,-0.18387031,0.775013852
10053, 03.15  17:15:00,11.575,2,54.71317657,17.74228795,0.000772424,0.118044823,-0.02431075,0.772423634
10054, 03.15  17:30:00,11.55,2,54.59996161,17.92814283,0.000755357,0.111748375,0.18585488,0.755356507
10055, 03.15  17:45:00,11.525,2,54.49084587,18.02588902,0.000722711,0.108683999,0.09774619,0.722711028
10056, 03.15  18:00:00,11.5,2,54.38725485,18.12362737,0.000681522,0.094087022,0.09773835,0.681521668
10057, 03.15  18:15:00,11.425,2,54.28095358,18.1261734,0.000767584,0,0.00254603,0.767584364
10058, 03.15  18:30:00,11.35,2,54.16619379,18.11097591,0.00080907,0,-0.01519749,0.809070487
10059, 03.15  18:45:00,11.275,2,54.04705069,18.11956141,0.000837682,0,0.0085855,0.837681959
10060, 03.15  19:00:00,11.2,2,53.92526816,18.13342016,0.000854684,0,0.01385875,0.854684447
10061, 03.15  19:15:00,11.075,2,53.801826,18.14174383,0.000869572,0,0.00832367,0.869572057
10062, 03.15  19:30:00,10.95,2,53.67667943,18.1427728,0.000887605,0,0.00102897,0.887604987
10063, 03.15  19:45:00,10.825,2,53.54978937,18.14784565,0.000903445,0,0.00507285,0.903445293
10064, 03.15  20:00:00,10.7,2,53.42142358,18.15386482,0.000917971,0,0.00601917,0.917971337
10065, 03.15  20:15:00,10.525,2,53.29053431,18.17071227,0.000949854,0,0.01684745,0.94985408
10066, 03.15  20:30:00,10.35,2,53.15666763,18.18864418,0.000971878,0,0.01793191,0.971877707
10067, 03.15  20:45:00,10.175,2,53.02075157,18.20211952,0.00099077,0,0.01347534,0.990770187
10068, 03.15  21:00:00,10,2,52.88288237,18.20688364,0.001012085,0,0.00476412,1.012085364
10069, 03.15  21:15:00,10.075,2,53.04771327,18.2296255,0.00560954,0,0.02274186,5.609539767
10070, 03.15  21:30:00,10.15,2,53.58704239,18.15389934,0.005024595,0,-0.07572616,5.024594865
10071, 03.15  21:45:00,10.225,2,53.82586413,18.08462764,0.005121594,0,-0.0692717,5.121594346
10072, 03.15  22:00:00,10.3,2,53.98469813,18.02023746,0.004636348,0,-0.06439018,4.636348325
10073, 03.15  22:15:00,10.5,2,53.65502717,19.80755277,0.011712697,0,1.78731531,11.71269746
10074, 03.15  22:30:00,10.7,2,53.73406881,19.72106874,0.006423033,0,-0.08648403,6.423033453
10075, 03.15  22:45:00,10.9,2,53.74499778,19.7160029,0.008360447,0,-0.00506584,8.36044665
10076, 03.15  23:00:00,11.1,2,53.69449033,19.71612678,0.007803294,0,0.00012388,7.80329402
10077, 03.15  23:15:00,11.075,3,53.97743927,19.102043,0.001737479,0,-0.61408378,1.737479491
10078, 03.15  23:30:00,11.05,4,54.30743024,18.99995422,0.001933011,0,-0.10208878,1.933010873
10079, 03.15  23:45:00,11.025,5,54.46493718,18.99974832,0.002157593,0,-0.0002059,2.157593221
10080, 03.15  24:00:00,11,6,54.51325394,18.99997338,0.002269762,0,0.00022506,2.26976231
10081, 03.16  00:15:00,11.025,6,54.53619562,19.00046617,0.002293075,0,0.00049279,2.293075452
10082, 03.16  00:30:00,11.05,6,54.53764095,19.0003772,0.002418473,0,-8.90E-05,2.418473067
10083, 03.16  00:45:00,11.075,6,54.53247858,18.99943003,0.002367941,0,-0.00094717,2.367940524
10084, 03.16  01:00:00,11.1,6,54.5278484,18.99972746,0.002387276,0,0.00029743,2.387276487
10085, 03.16  01:15:00,11.075,6,54.5324548,19.00043364,0.00219416,0,0.00070618,2.194160092
10086, 03.16  01:30:00,11.05,6,54.52026659,19.00031396,0.002561013,0,-0.00011968,2.561012614
10087, 03.16  01:45:00,11.025,6,54.50633066,18.99960715,0.002365851,0,-0.00070681,2.365850878
10088, 03.16  02:00:00,11,6,54.51324241,18.99998916,0.002231536,0,0.00038201,2.231536477
10089, 03.16  02:15:00,10.95,6,54.52844208,19.00040267,0.002097403,0,0.00041351,2.097402834
10090, 03.16  02:30:00,10.9,6,54.52290076,19.00046452,0.002401988,0,6.19E-05,2.40198783
10091, 03.16  02:45:00,10.85,6,54.50780423,18.99938744,0.002343557,0,-0.00107708,2.343556675
10092, 03.16  03:00:00,10.8,6,54.49177776,18.99940312,0.002504193,0,1.57E-05,2.504193165
10093, 03.16  03:15:00,10.7,6.25,54.07255911,18.99999818,0.008092507,0,0.00059506,8.092507134
10094, 03.16  03:30:00,10.6,6.5,53.86360968,19.00001145,0.007520695,0,1.33E-05,7.520694756
10095, 03.16  03:45:00,10.5,6.75,53.79527846,18.99963765,0.006615309,0,-0.0003738,6.615309043
10096, 03.16  04:00:00,10.4,7,53.77017403,19.0003178,0.007170292,0,0.00068015,7.17029202
10097, 03.16  04:15:00,10.375,7.25,53.7909811,19.00025836,0.006286902,0,-5.94E-05,6.286901849
10098, 03.16  04:30:00,10.35,7.5,53.8276211,18.99969108,0.006617819,0,-0.00056728,6.617818879
10099, 03.16  04:45:00,10.325,7.75,53.8309098,19.00015544,0.006961103,0,0.00046436,6.961103242
10100, 03.16  05:00:00,10.3,8,53.82714456,19.00046213,0.00668193,0,0.00030669,6.681929625
10101, 03.16  05:15:00,10.375,7.75,53.88242319,19.00002883,0.005883125,0,-0.0004333,5.883125306
10102, 03.16  05:30:00,10.45,7.5,53.94647608,19.00011276,0.005738882,0,8.39E-05,5.738881606
10103, 03.16  05:45:00,10.525,7.25,53.96100799,18.999773,0.006228647,0,-0.00033976,6.228646579
10104, 03.16  06:00:00,10.6,7,53.96747374,19.00040436,0.005859273,0,0.00063136,5.859273067
10105, 03.16  06:15:00,10.625,7,53.95980117,19.00010422,0.006424767,0,-0.00030014,6.424766824
10106, 03.16  06:30:00,10.65,7,53.93756279,18.99976417,0.006473663,0,-0.00034005,6.473662796
10107, 03.16  06:45:00,10.675,7,53.95955468,18.99959835,0.005734839,0,-0.00016582,5.734838689
10108, 03.16  07:00:00,10.7,7,53.9600465,19.00008749,0.006432814,0,0.00048914,6.432814158
10109, 03.16  07:15:00,10.6,7.5,54.20734304,18.1203531,0.000672341,0,-0.87973439,0.672341039
10110, 03.16  07:30:00,10.5,8,54.53126992,17.73992177,0.000723804,0,-0.38043133,0.72380431
10111, 03.16  07:45:00,10.4,8.5,54.68651377,17.4739633,0.000809558,0,-0.26595847,0.809558432
10112, 03.16  08:00:00,10.3,9,54.76077589,17.32854395,0.000926824,0,-0.14541935,0.926824179
10113, 03.16  08:15:00,10.35,8.75,54.79216573,17.28708785,0.000950145,0,-0.0414561,0.950144997
10114, 03.16  08:30:00,10.4,8.5,54.80659012,17.28117762,0.000952082,0,-0.00591023,0.952082386
10115, 03.16  08:45:00,10.45,8.25,54.81334414,17.27368701,0.000953039,0,-0.00749061,0.953038754
10116, 03.16  09:00:00,10.5,8,54.81682542,17.2675592,0.000943034,0.040861713,-0.00612781,0.943033782
10117, 03.16  09:15:00,10.55,8,54.8185797,17.26191227,0.000943471,0.050278597,-0.00564693,0.943470848
10118, 03.16  09:30:00,10.6,8,54.81954221,17.2590243,0.000934246,0.059856002,-0.00288797,0.934246469
10119, 03.16  09:45:00,10.65,8,54.82052332,17.25785091,0.000924696,0.062753181,-0.00117339,0.924696227
10120, 03.16  10:00:00,10.7,8,54.82121631,17.25326007,0.000921645,0.065689758,-0.00459084,0.921645027
10121, 03.16  10:15:00,10.575,7.25,54.76051929,17.24409,0.000924724,0.068784429,-0.00917007,0.924723504
10122, 03.16  10:30:00,10.45,6.5,54.63857275,17.23233866,0.000929303,0.071920485,-0.01175134,0.929303128
10123, 03.16  10:45:00,10.325,5.75,54.51635499,17.22358261,0.000930658,0.072267993,-0.00875605,0.930658236
10124, 03.16  11:00:00,10.2,5,54.39373133,17.21314414,0.000937527,0.072653746,-0.01043847,0.937526646
10125, 03.16  11:15:00,10.1,4.75,54.27018541,17.20353048,0.000947289,0.073051834,-0.00961366,0.947288903
10126, 03.16  11:30:00,10,4.5,54.14573775,17.19760355,0.000954125,0.073472723,-0.00592693,0.954124615
10127, 03.16  11:45:00,9.9,4.25,54.02070009,17.19980612,0.000959185,0.082914746,0.00220257,0.959184631
10128, 03.16  12:00:00,9.8,4,53.89547985,17.20055924,0.000959852,0.092457045,0.00075312,0.959851604
10129, 03.16  12:15:00,9.55,4.25,53.76926003,17.18774475,0.000978282,0.102227571,-0.01281449,0.978281833
10130, 03.16  12:30:00,9.3,4.5,53.64087746,17.16855626,0.000997942,0.112258044,-0.01918849,0.99794237
10131, 03.16  12:45:00,9.05,4.75,53.51049817,17.15374859,0.001014192,0.121755615,-0.01480767,1.01419204
10132, 03.16  13:00:00,8.8,5,53.37812592,17.13959021,0.001034327,0.131408024,-0.01415838,1.03432738
10133, 03.16  13:15:00,8.825,4.75,53.24572818,17.13505448,0.001019435,0.14087374,-0.00453573,1.019435368
10134, 03.16  13:30:00,8.85,4.5,53.11508931,17.13798698,0.001010925,0.150495566,0.0029325,1.010924569
10135, 03.16  13:45:00,8.875,4.25,52.9861773,17.14489682,0.000996575,0.151203903,0.00690984,0.996574799
10136, 03.16  14:00:00,8.9,4,52.85896169,17.14807808,0.000988526,0.151922042,0.00318126,0.988525523
10137, 03.16  14:15:00,8.95,4.25,52.67719905,19.70542145,0.011575864,0.152620816,2.55734337,11.57586436
10138, 03.16  14:30:00,9,4.5,53.38730336,19.72446112,0.003859595,0.153346114,0.01903967,3.859594575
10139, 03.16  14:45:00,9.05,4.75,53.67188513,19.71888109,0.00712493,0.143975173,-0.00558003,7.124930051
10140, 03.16  15:00:00,9.1,5,53.71160406,19.71897821,0.006292105,0.134721342,9.71E-05,6.292104822
10141, 03.16  15:15:00,9.075,5,53.75420404,19.71806592,0.006192844,0.125691569,-0.00091229,6.192843786
10142, 03.16  15:30:00,9.05,5,53.76982309,19.7185417,0.006146263,0.116804794,0.00047578,6.146263213
10143, 03.16  15:45:00,9.025,5,53.77395529,19.71846495,0.00606806,0.108081909,-7.68E-05,6.068060075
10144, 03.16  16:00:00,9,5,53.77255497,19.71737999,0.006045735,0.099546352,-0.00108496,6.045734655
10145, 03.16  16:15:00,8.6,5.25,54.05037177,18.38988046,0.000995787,0.091560453,-1.32749953,0.995786664
10146, 03.16  16:30:00,8.2,5.5,54.40977739,17.85554105,0.001055605,0.083773179,-0.53433941,1.055605107
10147, 03.16  16:45:00,7.8,5.75,54.58583356,17.63180647,0.001103909,0.079494516,-0.22373458,1.103909158
10148, 03.16  17:00:00,7.4,6,54.6700026,17.28335894,0.001153128,0.075711637,-0.34844753,1.153127601
10149, 03.16  17:15:00,7.475,5.75,54.61057044,17.31072307,0.001146869,0.07221951,0.02736413,1.146869465
10150, 03.16  17:30:00,7.55,5.5,54.44479158,17.43162365,0.001127504,0.07004399,0.12090058,1.127504341
10151, 03.16  17:45:00,7.625,5.25,54.28322565,17.52952923,0.001102321,0.064048176,0.09790558,1.102321278
10152, 03.16  18:00:00,7.7,5,54.126595,17.64918767,0.001070528,0.055085023,0.11965844,1.070528497
10153, 03.16  18:15:00,7.7,4.75,53.97029575,17.72088934,0.001111522,0,0.07170167,1.111521839
10154, 03.16  18:30:00,7.7,4.5,53.81035276,17.7507443,0.001136574,0,0.02985496,1.136574419
10155, 03.16  18:45:00,7.7,4.25,53.64889108,17.76203949,0.00114793,0,0.01129519,1.147929662
10156, 03.16  19:00:00,7.7,4,53.4870215,17.76446945,0.001157165,0,0.00242996,1.157165186
10157, 03.16  19:15:00,7.75,4,53.32541005,17.77495126,0.001158887,0,0.01048181,1.158887159
10158, 03.16  19:30:00,7.8,4,53.16426815,17.79078825,0.00116503,0,0.01583699,1.165030463
10159, 03.16  19:45:00,7.85,4,53.00347834,17.81199805,0.001168443,0,0.0212098,1.168443306
10160, 03.16  20:00:00,7.9,4,52.84324516,17.83042438,0.001171513,0,0.01842633,1.17151284
10161, 03.16  20:15:00,7.85,4.25,52.68186383,17.85486944,0.00120094,0,0.02444506,1.200939541
10162, 03.16  20:30:00,7.8,4.5,52.51808984,17.87839058,0.001223672,0,0.02352114,1.223672172
10163, 03.16  20:45:00,7.75,4.75,52.35283709,17.89658822,0.001240152,0,0.01819764,1.240151976
10164, 03.16  21:00:00,7.7,5,52.1863121,17.9043802,0.001260571,0,0.00779198,1.260570539
10165, 03.16  21:15:00,7.55,5,52.43726316,17.96076164,0.007363415,0,0.05638144,7.363414616
10166, 03.16  21:30:00,7.4,5,53.21784161,17.89563399,0.005667741,0,-0.06512765,5.667741377
10167, 03.16  21:45:00,7.25,5,53.61257536,17.86160545,0.005568423,0,-0.03402854,5.568422609
10168, 03.16  22:00:00,7.1,5,53.81607531,17.79441051,0.005753061,0,-0.06719494,5.75306115
10169, 03.16  22:15:00,7.1,5,53.45499563,19.78411324,0.013757474,0,1.98970273,13.75747394
10170, 03.16  22:30:00,7.1,5,53.49299883,19.7231386,0.008335207,0,-0.06097464,8.335207435
10171, 03.16  22:45:00,7.1,5,53.45992547,19.72000197,0.010785637,0,-0.00313663,10.78563732
10172, 03.16  23:00:00,7.1,5,53.34431451,19.71871098,0.010836439,0,-0.00129099,10.83643888
10173, 03.16  23:15:00,7.075,4.5,53.65960695,19.06982102,0.00271323,0,-0.64888996,2.713229563
10174, 03.16  23:30:00,7.05,4,54.07292196,19.00014127,0.002689881,0,-0.06967975,2.689881272
10175, 03.16  23:45:00,7.025,3.5,54.270323,18.99977952,0.003015885,0,-0.00036175,3.015884785
10176, 03.16  24:00:00,7,3,54.33575409,19.00000208,0.003310714,0,0.00022256,3.310713715
10177, 03.17  00:15:00,6.9,3.25,54.36674371,19.00006851,0.002929001,0,6.64E-05,2.929000948
10178, 03.17  00:30:00,6.8,3.5,54.40708696,19.00070976,0.002724936,0,0.00064125,2.724935526
10179, 03.17  00:45:00,6.7,3.75,54.4130479,19.00031576,0.003065113,0,-0.000394,3.065112818
10180, 03.17  01:00:00,6.6,4,54.38725243,19.00047719,0.003242607,0,0.00016143,3.242607026
10181, 03.17  01:15:00,6.5,3.75,54.37497323,18.99997169,0.003011912,0,-0.0005055,3.011911893
10182, 03.17  01:30:00,6.4,3.5,54.37366867,18.99998115,0.003036377,0,9.46E-06,3.03637745
10183, 03.17  01:45:00,6.3,3.25,54.34559733,18.99982922,0.003436308,0,-0.00015193,3.436308048
10184, 03.17  02:00:00,6.2,3,54.30919045,19.00024256,0.00344898,0,0.00041334,3.448979789
10185, 03.17  02:15:00,5.95,3,54.30564376,18.99992757,0.003126898,0,-0.00031499,3.126898085
10186, 03.17  02:30:00,5.7,3,54.27330071,18.99987774,0.003852396,0,-4.98E-05,3.852396084
10187, 03.17  02:45:00,5.45,3,54.2567721,19.00020758,0.00323677,0,0.00032984,3.236770274
10188, 03.17  03:00:00,5.2,3,54.24581787,18.99984869,0.0037225,0,-0.00035889,3.72249992
10189, 03.17  03:15:00,4.85,2.75,53.69702835,19.00000522,0.011251335,0,0.00015653,11.25133529
10190, 03.17  03:30:00,4.5,2.5,53.46810384,18.99994083,0.009179771,0,-6.44E-05,9.179771326
10191, 03.17  03:45:00,4.15,2.25,53.40421279,18.99952576,0.009785267,0,-0.00041507,9.785267059
10192, 03.17  04:00:00,3.8,2,53.3626452,19.00075399,0.009350991,0,0.00122823,9.350991173
10193, 03.17  04:15:00,3.825,2.25,53.38789629,18.9996575,0.008995854,0,-0.00109649,8.995854093
10194, 03.17  04:30:00,3.85,2.5,53.43354257,18.99937143,0.008715115,0,-0.00028607,8.715114994
10195, 03.17  04:45:00,3.875,2.75,53.45737357,19.00002919,0.009022749,0,0.00065776,9.022749227
10196, 03.17  05:00:00,3.9,3,53.42340689,18.99916431,0.009890211,0,-0.00086488,9.890210988
10197, 03.17  05:15:00,3.85,3,53.38686038,18.99980818,0.00974284,0,0.00064387,9.742839818
10198, 03.17  05:30:00,3.8,3,53.3606127,19.00018146,0.010115165,0,0.00037328,10.11516465
10199, 03.17  05:45:00,3.75,3,53.3328866,19.00012099,0.010221596,0,-6.05E-05,10.22159574
10200, 03.17  06:00:00,3.7,3,53.32711757,18.9998876,0.010072064,0,-0.00023339,10.07206358
10201, 03.17  06:15:00,3.425,2.75,53.31471927,19.00037057,0.010470283,0,0.00048297,10.47028348
10202, 03.17  06:30:00,3.15,2.5,53.34708537,19.00019181,0.009294632,0,-0.00017876,9.294632257
10203, 03.17  06:45:00,2.875,2.25,53.46713428,19.00008731,0.007883045,0,-0.0001045,7.883045058
10204, 03.17  07:00:00,2.6,2,53.5734594,19.00001148,0.007908797,0,-7.58E-05,7.908797018
10205, 03.17  07:15:00,2.725,1.75,53.91971351,17.77412537,0.001715362,0,-1.22588611,1.715361631
10206, 03.17  07:30:00,2.85,1.5,54.29325602,17.22468286,0.001748448,0,-0.54944251,1.748447576
10207, 03.17  07:45:00,2.975,1.25,54.48903429,17.03667261,0.001743901,0,-0.18801025,1.743900905
10208, 03.17  08:00:00,3.1,1,54.58175333,16.85673602,0.001797261,0,-0.17993659,1.797261019
10209, 03.17  08:15:00,3.375,1.25,54.62875996,16.75678962,0.001800656,0.048600976,-0.0999464,1.800656438
10210, 03.17  08:30:00,3.65,1.5,54.65340906,16.7323854,0.001761709,0.064792278,-0.02440422,1.76170857
10211, 03.17  08:45:00,3.925,1.75,54.66838588,16.73516477,0.001724317,0.08938342,0.00277937,1.724317268
10212, 03.17  09:00:00,4.2,2,54.67905655,16.74902219,0.001674825,0.11522949,0.01385742,1.674825398
10213, 03.17  09:15:00,4.825,2.25,54.68962544,16.77823526,0.001593438,0.141668144,0.02921307,1.593438274
10214, 03.17  09:30:00,5.45,2.5,54.70156715,16.81816766,0.001509448,0.168828044,0.0399324,1.509447581
10215, 03.17  09:45:00,6.075,2.75,54.71442571,16.86577429,0.001424424,0.195380635,0.04760663,1.424423832
10216, 03.17  10:00:00,6.7,3,54.72756682,16.91609669,0.001345487,0.222132321,0.0503224,1.345487324
10217, 03.17  10:15:00,6.825,3.25,54.6486619,16.95022932,0.001319788,0.250094514,0.03413263,1.319787738
10218, 03.17  10:30:00,6.95,3.5,54.48127294,16.97546245,0.001292044,0.278335884,0.02523313,1.292044447
10219, 03.17  10:45:00,7.075,3.75,54.31707464,16.99837677,0.001273025,0.287384299,0.02291432,1.273025465
10220, 03.17  11:00:00,7.2,4,54.15519232,17.01637329,0.001259503,0.296105342,0.01799652,1.259503167
10221, 03.17  11:15:00,7.35,4.25,53.99561156,17.03584962,0.001240898,0.30447177,0.01947633,1.24089756
10222, 03.17  11:30:00,7.5,4.5,53.83861098,17.0587956,0.001223033,0.312588309,0.02294598,1.223033165
10223, 03.17  11:45:00,7.65,4.75,53.68403099,17.08724992,0.001207152,0.320459255,0.02845432,1.207151526
10224, 03.17  12:00:00,7.8,5,53.53177555,17.11184769,0.001191061,0.328309882,0.02459777,1.19106053
10225, 03.17  12:15:00,7.7,5,53.38098221,17.12262186,0.001189438,0.336838451,0.01077417,1.189437543
10226, 03.17  12:30:00,7.6,5,53.23060651,17.13032502,0.001190629,0.345348528,0.00770316,1.190628989
10227, 03.17  12:45:00,7.5,5,53.08035208,17.13867339,0.00119415,0.335618268,0.00834837,1.194149557
10228, 03.17  13:00:00,7.4,5,52.929874,17.1427719,0.001201406,0.325738179,0.00409851,1.201406413
10229, 03.17  13:15:00,7.375,5,52.77948465,17.14523542,0.001200234,0.315522175,0.00246352,1.200233504
10230, 03.17  13:30:00,7.35,5,52.62939908,17.14596962,0.001204242,0.30520565,0.0007342,1.204241582
10231, 03.17  13:45:00,7.325,5,52.47945245,17.14000699,0.001206162,0.267136812,-0.00596263,1.206161968
10232, 03.17  14:00:00,7.3,5,52.32950402,17.12609738,0.001212873,0.247289626,-0.01390961,1.212872805
10233, 03.17  14:15:00,7.225,5,52.26964982,19.67528467,0.012358104,0.22777281,2.54918729,12.35810353
10234, 03.17  14:30:00,7.15,5,52.91824871,19.80323801,0.00783477,0.208569395,0.12795334,7.834769953
10235, 03.17  14:45:00,7.075,5,53.30563521,19.72065156,0.007990853,0.201270471,-0.08258645,7.990852844
10236, 03.17  15:00:00,7,5,53.44341012,19.72092118,0.007394471,0.194045664,0.00026962,7.394471015
10237, 03.17  15:15:00,6.8,5,53.52650187,19.71958024,0.007235176,0.187125566,-0.00134094,7.235176174
10238, 03.17  15:30:00,6.6,5,53.56026587,19.71865188,0.007254056,0.180315692,-0.00092836,7.254056263
10239, 03.17  15:45:00,6.4,5,53.56681079,19.71818924,0.007242897,0.166557121,-0.00046264,7.242896643
10240, 03.17  16:00:00,6.2,5,53.56009982,19.71872913,0.007291419,0.152978324,0.00053989,7.291419152
10241, 03.17  16:15:00,6.325,4.75,53.8782497,18.32364911,0.001296593,0.139198036,-1.39508002,1.296592615
10242, 03.17  16:30:00,6.45,4.5,54.29762125,17.78117573,0.001298127,0.12575174,-0.54247338,1.298127306
10243, 03.17  16:45:00,6.575,4.25,54.50983199,17.58272654,0.001287414,0.114992883,-0.19844919,1.287414163
10244, 03.17  17:00:00,6.7,4,54.61837565,17.27035419,0.001273957,0.104998869,-0.31237235,1.273957418
10245, 03.17  17:15:00,6.625,4,54.55983528,17.29657607,0.001287071,0.095944855,0.02622188,1.287071473
10246, 03.17  17:30:00,6.55,4,54.37591468,17.41267631,0.001288289,0.088147284,0.11610024,1.288289472
10247, 03.17  17:45:00,6.475,4,54.19410083,17.50582181,0.001277112,0.082611744,0.0931455,1.277112011
10248, 03.17  18:00:00,6.4,4,54.0159575,17.59180602,0.001253249,0.073734606,0.08598421,1.253249259
10249, 03.17  18:15:00,6.025,3.75,53.83355824,17.61012466,0.001358952,0,0.01831864,1.358951858
10250, 03.17  18:30:00,5.65,3.5,53.64039324,17.59994625,0.00143398,0,-0.01017841,1.43397957
