"","OutsideTemp","Wind","TankTemp","InsideTemp","EnergyCirculationPump","GreenEnergy","DeltaTemp"
"3120",3.475,7,53.37652646,17.57782519,0.003507903,0,-1.42217429
"3121",3.45,7,53.8999934,16.99232281,0.003463939,0,-0.58550238
"3122",3.425,7,54.17354887,16.77351321,0.003463479,0,-0.2188096
"3123",3.4,7,54.30801813,16.42561246,0.00353901,0,-0.34790075
"3124",3.325,7.25,54.37562477,16.29673384,0.003561035,0,-0.12887862
"3125",3.25,7.5,54.41007531,16.28950593,0.003565693,0,-0.00722791
"3126",3.175,7.75,54.42808146,16.28404424,0.003579593,0,-0.00546169
"3127",3.1,8,54.43803347,16.26433379,0.003578154,0,-0.01971045
"3128",3,8,54.25549848,16.23399401,0.003588841,0.044240503,-0.03033978
"3129",2.9,8,53.88792666,16.20828626,0.003595463,0.054417198,-0.02570775
"3130",2.8,8,53.52748118,16.18640582,0.003590508,0.064776522,-0.02188044
"3131",2.7,8,53.17249894,16.16176319,0.003626515,0.075636957,-0.02464263
"3132",2.825,8,52.82444121,16.14749024,0.003586227,0.087087786,-0.01427295
"3133",2.95,8,52.48582704,16.14476605,0.003559628,0.098820321,-0.00272419
"3134",3.075,8,52.15575882,16.14632029,0.003526284,0.107044903,0.00155424
"3135",3.2,8,51.83308387,16.14612254,0.003514536,0.115466885,-0.00019775
"3136",3.35,8,51.51661629,16.14800232,0.003499439,0.12407614,0.00187978
"3137",3.5,8,51.20671581,16.15665174,0.003472694,0.132925456,0.00864942
"3138",3.65,8,50.90279445,16.17054797,0.003463858,0.132007713,0.01389623
"3139",3.8,8,50.60401092,16.17911945,0.003450371,0.131221981,0.00857148
"3140",3.9,8,50.30924174,16.17737904,0.003463879,0.130635838,-0.00174041
"3141",4,8,50.01770611,16.17644583,0.003466535,0.130206711,-0.00093321
"3142",4.1,8,49.72928911,16.17680011,0.003480924,0.119094316,0.00035428
"3143",4.2,8,49.44297201,16.17196044,0.003507789,0.108223892,-0.00483967
"3144",4.25,7.5,50.74042846,16.16626796,0.00350049,0.097634485,-0.00569248
"3145",4.3,7,52.6038398,16.15769277,0.003487938,0.087269338,-0.00857519
"3146",4.35,6.5,53.53755185,16.15276085,0.003417005,0.077598501,-0.00493192
"3147",4.4,6,54.00790891,16.14371741,0.003359123,0.068108236,-0.00904344
"3148",4.35,6,53.43370822,19.40259652,0.019780014,0.058684126,3.25887911
"3149",4.3,6,52.92442876,19.85379972,0.019885199,0.049902605,0.4512032
"3150",4.25,6,52.80464175,19.73992573,0.016457473,0.045258229,-0.11387399
"3151",4.2,6,52.77520631,19.73972153,0.014702754,0.041040963,-0.0002042
"3152",4.2,6,52.79698391,19.73854358,0.014062279,0.037234543,-0.00117795
"3153",4.2,6,52.79795324,19.73833225,0.013930821,0,-0.00021133
"3154",4.2,6,52.79045531,19.73684193,0.013640149,0,-0.00149032
"3155",4.1,2,52.66118184,19.73777956,0.015715491,0,-0.00103368
"3156",4.05,2,53.08616342,19.04697618,0.005450662,0,-0.69080338
"3157",4,2,53.59821652,18.99998294,0.005175476,0,-0.04699324
"3158",3.95,2,53.82021605,19.00000447,0.005754656,0,2.15e-05
"3159",3.9,2,53.89816728,18.9999173,0.00540416,0,-8.72e-05
"3160",3.9,2,53.9450607,19.00101409,0.005425116,0,0.00109679
"3161",3.9,2,53.93250949,18.99979569,0.005710556,0,-0.0012184
"3162",3.9,2,53.91544797,19.00007632,0.005458298,0,0.00028063
"3163",3.9,2,53.90735082,19.00010064,0.005452746,0,2.43e-05
"3164",3.875,2,53.90417248,19.00065947,0.00528221,0,0.00055883
"3165",3.85,2,53.85881368,18.99942837,0.006063996,0,-0.0012311
"3166",3.825,2,53.85064825,18.99960437,0.00508818,0,0.000176
"3167",3.8,2,53.82794425,19.00105064,0.006082173,0,0.00144627
"3168",3.9,2,53.80326769,19.00114272,0.00545557,0,9.21e-05
"3169",4,2,53.83896074,19.00057212,0.005051755,0,-0.0005706
"3170",4.1,2,53.89332487,18.99970673,0.004674733,0,-0.00086539
"3171",4.2,2,53.90206902,19.00042312,0.005220808,0,0.00071639
"3172",4.675,2.25,53.25645625,18.99998188,0.014724881,0,-0.00044124
"3173",5.15,2.5,52.82244728,19.0002283,0.015101416,0,0.00024642
"3174",5.625,2.75,52.7123014,19.00019423,0.015649446,0,-3.41e-05
"3175",6.1,3,52.77750085,18.99993947,0.012191919,0,-0.00025476
"3176",6.1,2.75,52.91117588,19.00095173,0.012928928,0,0.00101226
"3177",6.1,2.5,52.93860733,18.99985736,0.013366108,0,-0.00109437
"3178",6.1,2.25,53.03633753,19.00062987,0.0108895,0,0.00077251
"3179",6.1,2,53.19002219,19.00004503,0.009926092,0,-0.00058484
"3180",6.2,1.75,53.23342037,18.99921246,0.011100665,0,-0.00083257
"3181",6.3,1.5,53.17236318,19.00009099,0.011929141,0,0.00087853
"3182",6.4,1.25,53.09450085,19.00065068,0.012352129,0,0.00055969
"3183",6.5,1,53.09361966,19.00071139,0.011187637,0,6.07e-05
"3184",6.525,1.25,53.1166393,19.00021568,0.01155221,0,-0.00049571
"3185",6.55,1.5,53.14235096,18.99992352,0.010905869,0,-0.00029216
"3186",6.575,1.75,53.15419716,18.99925039,0.011418091,0,-0.00067313
"3187",6.6,2,53.19430233,19.00022087,0.010261218,0,0.00097048
"3188",6.65,2.5,53.58644329,17.65499391,0.003045965,0,-1.34522696
"3189",6.7,3,54.03462401,17.13382004,0.002826766,0,-0.52117387
"3190",6.75,3.5,54.27558533,16.9226062,0.002824053,0,-0.21121384
"3191",6.8,4,54.39092488,16.56936555,0.002926575,0,-0.35324065
"3192",6.775,3.75,54.44818075,16.42120745,0.002925095,0,-0.1481581
"3193",6.75,3.5,54.47887596,16.4095319,0.002900787,0,-0.01167555
"3194",6.725,3.25,54.49650323,16.4165827,0.002885191,0,0.0070508
"3195",6.7,3,54.50759787,16.41492735,0.002858951,0,-0.00165535
"3196",6.85,3,54.35257492,16.40745611,0.002809201,0,-0.00747124
"3197",7,3,54.0395186,16.40288163,0.00276442,0.041552793,-0.00457448
"3198",7.15,3,53.73586433,16.40433805,0.002708926,0.048240739,0.00145642
"3199",7.3,3,53.44056384,16.40235512,0.002675433,0.054990437,-0.00198293
"3200",7.45,3.75,53.15097478,16.39619643,0.002663492,0.061788638,-0.00615869
"3201",7.6,4.5,52.86554172,16.39096086,0.002656406,0.06862474,-0.00523557
"3202",7.75,5.25,52.58421558,16.38809873,0.002643514,0.076932951,-0.00286213
"3203",7.9,6,52.30690348,16.38455472,0.002636231,0.08581298,-0.00354401
"3204",8.075,6,52.0343567,16.38947544,0.002606282,0.095100595,0.00492072
"3205",8.25,6,51.76788281,16.40249331,0.002569716,0.104619798,0.01301787
"3206",8.425,6,51.50705067,16.42128142,0.002544108,0.110037926,0.01878811
"3207",8.6,6,51.25155276,16.43815744,0.002509998,0.115589053,0.01687602
"3208",8.675,6.25,51.00015788,16.44417433,0.002506353,0.121410125,0.00601689
"3209",8.75,6.5,50.7514842,16.44919112,0.002498866,0.127332434,0.00501679
"3210",8.825,6.75,50.50545057,16.45528886,0.002496203,0.122078375,0.00609774
"3211",8.9,7,50.26167933,16.45659157,0.002496057,0.116872049,0.00130271
"3212",8.85,7,51.36957536,16.45086198,0.002509595,0.111980329,-0.00572959
"3213",8.8,7,52.96353341,16.43960179,0.002514784,0.107303961,-0.01126019
"3214",8.75,7,53.76312562,16.42714266,0.002507502,0.098026527,-0.01245913
"3215",8.7,7,54.16437314,16.4124286,0.002497838,0.088934961,-0.01471406
"3216",8.675,7,53.58878976,19.50069048,0.016072246,0.079826191,3.08826188
"3217",8.65,7,53.25803462,19.81324892,0.013271001,0.07130101,0.31255844
"3218",8.625,7,53.23976737,19.73887135,0.011777726,0.063004435,-0.07437757
"3219",8.6,7,53.16424639,19.73741347,0.011021135,0.055033144,-0.00145788
"3220",8.625,7,53.14066426,19.73533605,0.010562595,0.047483412,-0.00207742
"3221",8.65,7,53.1270291,19.73639053,0.010422891,0.040691695,0.00105448
"3222",8.675,7,53.11578362,19.73610774,0.010236901,0.035665954,-0.00028279
"3223",9,4,53.04053998,19.73224437,0.012261813,0,-0.0019138
"3224",8.975,4,53.40918318,19.05724182,0.003826584,0,-0.67500255
"3225",8.95,4,53.84049308,18.9999796,0.003866203,0,-0.05726222
"3226",8.925,4,54.0579635,19.0001849,0.003891393,0,0.0002053
"3227",8.9,4,54.13103217,18.99955344,0.004377669,0,-0.00063146
"3228",8.95,4,54.16259292,18.99906576,0.003905104,0,-0.00048768
"3229",9,4,54.17591029,18.9996,0.004184636,0,0.00053424
"3230",9.05,4,54.16632034,19.00009238,0.004127333,0,0.00049238
"3231",9.1,4,54.15816822,19.00076959,0.00411367,0,0.00067721
"3232",9.075,4,54.15983644,18.99965713,0.003922135,0,-0.00111246
"3233",9.05,4,54.16391211,19.00109783,0.003930377,0,0.0014407
"3234",9.025,4,54.16685902,18.99932501,0.003834977,0,-0.00177282
"3235",9,4,54.15180723,19.00062943,0.004127415,0,0.00130442
"3236",9,4,54.12799154,18.99961757,0.00411484,0,-0.00101186
"3237",9,4,54.11919959,19.00022492,0.004020039,0,0.00060735
"3238",9,4,54.12805836,18.99958838,0.003827429,0,-0.00063654
"3239",9,4,54.13386057,18.99913379,0.003917192,0,-0.00045459
"3240",8.975,4.25,53.59881763,19.00003597,0.011501794,0,0.00090218
"3241",8.95,4.5,53.31126873,19.00004567,0.01113611,0,9.7e-06
"3242",8.925,4.75,53.21241316,19.00068959,0.010196638,0,0.00064392
"3243",8.9,5,53.20897142,19.0003158,0.010105544,0,-0.00037379
"3244",8.875,4.75,53.24203354,18.99981312,0.00977472,0,-0.00050268
"3245",8.85,4.5,53.25776995,19.00038952,0.010264824,0,0.0005764
"3246",8.825,4.25,53.29491664,19.00006419,0.009345007,0,-0.00032533
"3247",8.8,4,53.35004181,18.99954187,0.009310576,0,-0.00052232
"3248",8.75,3.75,53.38475612,19.00000948,0.009215642,0,0.00046761
"3249",8.7,3.5,53.42728415,18.99965406,0.008767645,0,-0.00035542
"3250",8.65,3.25,53.4494083,19.0003087,0.009109207,0,0.00065464
"3251",8.6,3,53.45806518,18.9999666,0.008897263,0,-0.0003421
"3252",8.55,2.75,53.46454585,19.00012254,0.009011791,0,0.00015594
"3253",8.5,2.5,53.43916747,19.000739,0.009559671,0,0.00061646
"3254",8.45,2.25,53.44647657,19.00042891,0.008720784,0,-0.00031009
"3255",8.4,2,53.4510655,18.99951219,0.009347899,0,-0.00091672
"3256",8.4,2,53.78781498,17.80899567,0.001873953,0,-1.19051652
"3257",8.4,2,54.22029064,17.36188063,0.001756563,0,-0.44711504
"3258",8.4,2,54.44725755,17.16314058,0.00178754,0,-0.19874005
"3259",8.4,2,54.55267096,16.83381944,0.001889198,0,-0.32932114
"3260",8.375,1.75,54.60287766,16.69792098,0.001912983,0,-0.13589846
"3261",8.35,1.5,54.627198,16.68943445,0.001909267,0,-0.00848653
"3262",8.325,1.25,54.63900681,16.69564155,0.001911932,0,0.0062071
"3263",8.3,1,54.64485143,16.69196612,0.001903051,0,-0.00367543
"3264",8.3,1.25,54.52789201,16.67645313,0.001907924,0,-0.01551299
"3265",8.3,1.5,54.29120987,16.66171532,0.001908923,0,-0.01473781
"3266",8.3,1.75,54.05610856,16.64963682,0.001906693,0,-0.0120785
"3267",8.3,2,53.82245223,16.63505921,0.001910029,0,-0.01457761
"3268",8.325,2,53.59002648,16.62045928,0.0019116,0,-0.01459993
"3269",8.35,2,53.35922351,16.60779091,0.001908588,0,-0.01266837
"3270",8.375,2,53.13019904,16.60108748,0.001907605,0.037094742,-0.00670343
"3271",8.4,2,52.90276435,16.59378651,0.001907825,0.041233852,-0.00730097
"3272",8.425,2,52.67680994,16.58913769,0.001908768,0.045411788,-0.00464882
"3273",8.45,2,52.45243884,16.59037347,0.001907255,0.049616482,0.00123578
"3274",8.475,2,52.22948822,16.59585661,0.001911116,0.052672979,0.00548314
"3275",8.5,2,52.00814381,16.5979656,0.001906503,0.055717869,0.00210899
"3276",8.625,2.25,51.78887666,16.59401432,0.001901957,0.058689625,-0.00395128
"3277",8.75,2.5,51.57189491,16.59417654,0.001893175,0.061642286,0.00016222
"3278",8.875,2.75,51.35735155,16.60044336,0.001885288,0.061968496,0.00626682
"3279",9,3,51.14512001,16.60213902,0.001878208,0.06231559,0.00169566
"3280",8.8,3.25,52.03635477,16.59101617,0.001904963,0.062912124,-0.01112285
"3281",8.6,3.5,53.32947498,16.5695931,0.001935192,0.063573131,-0.02142307
"3282",8.4,3.75,53.97748366,16.54637612,0.001955722,0.060926489,-0.02321698
"3283",8.2,4,54.30082776,16.51837842,0.001983175,0.058282819,-0.0279977
"3284",8.125,4,53.64889342,19.53893439,0.015024341,0.055566419,3.02055597
"3285",8.05,4,53.37034858,19.81082407,0.0111647,0.05311825,0.27188968
"3286",7.975,4,53.34766738,19.73630717,0.010555489,0.048147809,-0.0745169
"3287",7.9,4,53.26892981,19.73481662,0.009880684,0.043430664,-0.00149055
"3288",7.825,4,53.24494811,19.73408582,0.009578137,0.039125985,-0.0007308
"3289",7.75,4,53.22877104,19.73262385,0.009515983,0.03559973,-0.00146197
"3290",7.675,4,53.21423436,19.73282221,0.009412265,0,0.00019836
"3291",6.5,2,52.97701343,19.73303029,0.013253198,0,0.00067323
"3292",6.2,4.5,52.39732162,19.99677217,0.033502907,0,0.62281764
"3293",6.1,5,51.94783478,20.00022212,0.02829979,0,0.00074224
"3294",6.05,5,51.93082237,19.73832372,0.027900138,0,-0.00208458
"3295",6,5,51.89938055,19.73740941,0.027263255,0,0.00082389
"3296",6.05,4,51.92949168,19.73742493,0.02612842,0.035236188,-0.00082804
"3297",6.1,3,52.00812151,19.73638596,0.025145955,0.073637647,-0.00044858
"3298",6.4,3.5,49.36340758,19.73370543,0.025177287,0.117316646,-0.00219199
"3299",6.7,4,46.22449485,19.73254191,0.027371086,0.140271224,-0.00122589
"3300",6.9,3.5,43.35368681,19.73246118,0.030099737,0.163665118,-0.00111652
"3301",7.1,3,40.70994686,19.73137851,0.03267566,0.161476731,0.00029571
"3302",7.15,2.5,41.96830455,19.73092958,0.033287784,0.159140003,6.46e-05
"3303",7.2,2,41.83132447,19.73034468,0.03097116,0.157854985,0.00095162
"3304",7.25,3,39.17815855,19.72830642,0.033121047,0.145548015,-0.00168915
"3305",7.3,4,41.40739993,19.72881297,0.032453992,0.147691763,0.00108569
"3306",7.5,3.5,42.06478102,19.727042,0.03107031,0.150469184,-0.00093101
"3307",7.7,3,42.61369441,19.72579105,0.029384351,0.149913988,-0.00060616
"3308",7.65,3.5,43.22611189,19.72505724,0.027682768,0.164550664,-0.00079838
"3309",7.6,4,43.83458092,19.72400662,0.02654135,0.152961018,-0.00023166
"3310",7.55,4,44.45518351,19.72414536,0.025128619,0.157436595,2.25e-05
"3311",6.4,3,44.77967932,19.72045053,0.024066442,0,0.00100479
"3312",5.3,3,52.39995526,19.99584442,0.03056375,0,0.5888767
"3313",5.5,4,52.18522848,20.00090274,0.02417005,0,0.00101936
"3314",5.4,4,52.24733596,19.73281188,0.023703174,0,-0.00369282
"3315",5.3,4,52.28732899,19.73214954,0.023284907,0,-0.00100431
"3316",5.5,4,52.35913352,19.73171014,0.022049516,0,0.00076976
"3317",5.7,4,52.42844807,19.7312467,0.021033539,0.061119746,-0.00086655
"3318",5.85,4,50.0425219,19.72955955,0.020990198,0.09842177,0.00043031
"3319",6,4,47.12485548,19.72922797,0.023118521,0.112980894,0.00105125
"3320",6.2,4.5,44.41986982,19.72894389,0.025527352,0.119289755,0.00037626
"3321",6.4,5,41.86840437,19.72831371,0.028937159,0.115834217,0.00046565
"3322",6.65,5,39.47889928,19.72767628,0.031263594,0.112035181,0.00078628
"3323",6.9,5,43.66145055,19.72652173,0.029437607,0.121480685,-0.00016682
"3324",6.95,5.5,40.81795832,19.72581201,0.029539083,0.131747687,-0.0004097
"3325",7,6,38.46576658,19.72393799,0.031306456,0.152816383,-0.00187018
"3326",7.05,6,42.31047328,19.72485924,0.030116385,0.188314332,-0.00024513
"3327",7.1,6,42.96943294,19.72327786,0.026988725,0.176556121,-0.00033189
"3328",6.85,6,43.61160325,19.72236188,0.025949491,0.167208138,0.00083671
"3329",6.6,6,44.25255596,19.72236723,0.025383939,0.115903052,0.00138778
"3330",6.3,5.5,44.87178746,19.72166006,0.024780862,0.082152333,6.17e-05
"3331",5.5,3,44.02280856,19.71838868,0.025299651,0,-0.0009596
"3332",5.55,3.5,45.90802898,19.0000557,0.003875178,0,-0.09440624
"3333",5.6,4,47.76673459,19.00012191,0.003807629,0,7.93e-06
"3334",5.65,4,49.57929159,18.99920442,0.004270085,0,-0.00116183
"3335",5.7,4,51.29296352,19.00036661,0.003137023,0,-0.00019251
"3336",5.45,4,52.88897947,19.00002338,0.004052286,0,-0.00066664
"3337",5.2,4,53.80205285,19.00004232,0.004019795,0,0.00029182
"3338",5.15,4,54.09762221,18.99965205,0.003422118,0,0.00046901
"3339",5.1,4,54.19719159,18.99999984,0.004252788,0,-0.00038483
"3340",5.2,4,53.38742609,18.99996933,0.009921015,0,-4.62e-05
"3341",5.3,4,53.43657844,19.0000249,0.008418451,0,-0.00041123
"3342",5.25,4.5,53.4392701,19.00023225,0.008699524,0,0.00084375
"3343",5.2,5,53.5143331,18.99937407,0.00746512,0,-0.00033308
"3344",5.2,5.5,53.6045287,18.99939063,0.008592438,0,-0.00047652
"3345",5.2,6,53.57747525,18.99927414,0.008298319,0,-0.00102928
"3346",4.95,5.5,53.52744707,19.00068903,0.008703402,0,0.00059495
"3347",4.7,5,53.48200648,19.0002147,0.008368827,0,-0.00049575
"3348",4.85,5.5,54.30163741,17.34357509,0.00138441,0,-0.48480403
"3349",5,6,54.62285413,16.93558411,0.001507962,0,-0.20437439
"3350",5,7,54.69104311,16.76527793,0.001597063,0,-0.05079155
"3351",5,8,54.70006964,16.70729814,0.001635918,0.040263246,-0.02493569
"3352",5.4,8.5,54.39784067,16.6911063,0.001604458,0.060586106,-0.00352264
"3353",5.8,9,54.0055096,16.69620604,0.001570951,0.069199471,0.00135102
"3354",6.25,8.5,53.62626455,16.6975873,0.001519468,0.077806325,0.00329486
"3355",6.7,8,53.26137719,16.70589367,0.001478705,0.072374592,0.00190201
"3356",7,6.5,52.90788638,16.71649387,0.001442155,0.067115514,0.00761812
"3357",7.3,5,52.56584937,16.74242409,0.001402423,0.069425013,0.01400376
"3358",7.7,5.5,52.23274398,16.75503746,0.001388794,0.071657259,0.00450366
"3359",8.1,6,51.90688034,16.76908411,0.001363612,0.084912965,0.00680265
"3360",8.1,7.5,53.67280233,16.74714785,0.001392226,0.101054227,-0.01578203
"3361",8.1,9,54.45945883,16.7140286,0.001422774,0.095704692,-0.0175609
"3362",7.95,8,53.57597716,19.80976386,0.009043098,0.09154085,0.23048081
"3363",7.8,7,53.48350571,19.73032088,0.008372773,0.072439779,-0.00260167
"3364",7.9,6,53.46144913,19.7286146,0.007943679,0.055158614,-0.00232614
"3365",6.4,10,52.94059325,19.73149181,0.013491467,0,-0.00052836
"3366",6.45,10,53.78601867,19.00014607,0.004194247,0,-0.05353219
"3367",6.5,10,54.15857054,18.99993756,0.003666455,0,-0.00017674
"3368",6.5,9.5,54.20241382,18.99902895,0.00417623,0,-0.00106088
"3369",6.5,9,54.19538137,19.00004201,0.003828607,0,-0.0002746
"3370",6.35,7.5,54.13601354,19.000771,0.004292621,0,0.0014381
"3371",6.2,6,54.11394517,19.00005502,0.004572115,0,-0.0003803
"3372",6.1,3.5,54.09036012,18.99994235,0.004066227,0,-0.00050954
"3373",6,1,54.10843495,18.99972375,0.004142556,0,6.98e-05
"3374",6.05,2.5,53.25766249,19.00000377,0.011214834,0,-4.57e-05
"3375",6.1,4,53.23465621,18.99946767,0.009656005,0,-0.0003979
"3376",6.15,5.5,53.28400899,19.00026335,0.010025214,0,0.0001321
"3377",6.2,7,53.17258423,18.99917631,0.010867986,0,-0.00079797
"3378",6.2,5,53.34082892,18.99933314,0.009549359,0,-0.00147402
"3379",6.2,3,53.35645887,18.99995309,0.009832753,0,5.31e-05
"3380",5.85,4.5,53.42135312,19.0008437,0.008520728,0,0.00134121
"3381",5.5,6,53.36786591,19.00037438,0.009417789,0,0.00051544
"3382",5.4,5.5,54.18245368,17.18833747,0.001947497,0,-0.52210971
"3383",5.3,5,54.51979133,16.75354713,0.002057452,0,-0.2212069
"3384",5.45,5.5,54.59741903,16.57501325,0.002072265,0.043604528,-0.04859086
"3385",5.6,6,54.61939074,16.56081832,0.002027306,0.098436067,-0.00082734
"3386",6.15,7,54.25771197,16.59029984,0.001930356,0.160929931,0.01987433
"3387",6.7,8,53.79480877,16.63459297,0.001845953,0.206031543,0.02199814
"3388",7.2,7,53.35833272,16.697805,0.001746351,0.252480183,0.03511773
"3389",7.7,6,52.94801347,16.76512566,0.001661367,0.268905048,0.0315052
"3390",7.9,7.5,52.55108532,16.80454749,0.001657294,0.285258966,0.01759852
"3391",8.1,9,52.15901478,16.84125376,0.001653004,0.288427006,0.01653128
"3392",8,10,51.76877884,16.85262854,0.001680097,0.29215747,0.00539615
"3393",7.9,11,51.37590173,16.84395398,0.001718408,0.226901789,-0.010429
"3394",8,9,53.43769925,16.82292278,0.001690932,0.163265184,-0.01035754
"3395",8.1,7,54.36520111,16.80430919,0.001654397,0.112746839,-0.01162414
"3396",8.2,8,53.51828413,19.81000933,0.00951998,0.076129877,0.20128758
"3397",8.3,9,53.43351023,19.73208364,0.008692124,0.079253099,0.00090718
"3398",8.25,9,53.41445297,19.72986329,0.00828682,0.092603085,-0.00049764
"3399",7.8,8,53.13248856,19.73012245,0.012063688,0,-0.00093639
"3400",7.7,8.25,53.48829884,19.05987897,0.003277845,0,-0.67024348
"3401",7.6,8.5,53.93005071,19.00003908,0.003481827,0,-0.05983989
"3402",7.5,8.75,54.13439889,19.00031422,0.003770289,0,0.00027514
"3403",7.4,9,54.18294012,19.00004874,0.00413984,0,-0.00026548
"3404",7.425,9.25,54.21917878,18.99999819,0.003537697,0,-5.06e-05
"3405",7.45,9.5,54.25337254,18.99926916,0.003648294,0,-0.00072903
"3406",7.475,9.75,54.2457799,19.00017388,0.003895097,0,0.00090472
"3407",7.5,10,54.25550522,18.99992244,0.003351064,0,-0.00025144
"3408",7.5,9,54.24180988,19.00080922,0.004015363,0,0.00088678
"3409",7.5,8,54.2391809,19.00094351,0.003338805,0,0.00013429
"3410",7.5,7,54.21374959,18.99955935,0.004216189,0,-0.00138416
"3411",7.5,6,54.17379979,18.99949777,0.003927693,0,-6.16e-05
"3412",7.5,6.25,54.18463023,19.00031172,0.003566227,0,0.00081395
"3413",7.5,6.5,54.1882366,19.00055207,0.003829223,0,0.00024035
"3414",7.5,6.75,54.17372837,19.00093817,0.003850149,0,0.0003861
"3415",7.5,7,54.15490558,18.99921042,0.003985644,0,-0.00172775
"3416",7.425,7,53.60946472,18.99999647,0.011579502,0,0.00078605
"3417",7.35,7,53.32539398,18.99998461,0.010768102,0,-1.19e-05
"3418",7.275,7,53.25792022,19.00005464,0.010022465,0,7e-05
"3419",7.2,7,53.29842253,18.99968589,0.008831676,0,-0.00036875
"3420",7.15,7,53.30619176,18.99919071,0.01032452,0,-0.00049518
"3421",7.1,7,53.2959299,18.99942891,0.009683773,0,0.0002382
"3422",7.05,7,53.33172067,18.99949946,0.009485487,0,7.06e-05
"3423",7,7,53.36797333,18.99946658,0.009348598,0,-3.29e-05
"3424",7.125,7,53.4319998,19.00065525,0.008503495,0,0.00118867
"3425",7.25,7,53.44636736,18.99933701,0.009551328,0,-0.00131824
"3426",7.375,7,53.43006084,18.99929711,0.009283995,0,-3.99e-05
"3427",7.5,7,53.44952034,18.99992167,0.008970308,0,0.00062456
"3428",7.35,7,53.49067384,18.9999881,0.008538862,0,6.64e-05
"3429",7.2,7,53.49691653,19.00012684,0.009152296,0,0.00013874
"3430",7.05,7,53.46124455,19.00010592,0.009526483,0,-2.09e-05
"3431",6.9,7,53.3943023,19.00056166,0.010365385,0,0.00045574
"3432",6.825,7,53.73066768,17.79592224,0.001834281,0,-1.20463942
"3433",6.75,7,54.19401097,17.30561179,0.001794806,0,-0.49031045
"3434",6.675,7,54.43295802,17.10004389,0.001822714,0,-0.2055679
"3435",6.6,7,54.54334901,16.7784922,0.001938476,0,-0.32155169
"3436",6.775,7,54.59646616,16.67116296,0.001941001,0,-0.10732924
"3437",6.95,7,54.6238712,16.6876103,0.001917496,0,0.01644734
"3438",7.125,7,54.63921848,16.71067887,0.001891366,0.035593311,0.02306857
"3439",7.3,7,54.64898561,16.71903131,0.001857759,0.047243326,0.00835244
"3440",7.45,7,54.53878201,16.71916199,0.001833354,0.059890807,0.00013068
"3441",7.6,7,54.31375134,16.72159798,0.00180332,0.07306221,0.00243599
"3442",7.75,7,54.09361521,16.72743192,0.001769452,0.088042185,0.00583394
"3443",7.9,7,53.87822829,16.73449981,0.001740731,0.103503521,0.00706789
"3444",8.025,7.25,53.66645986,16.74169073,0.001724971,0.119418214,0.00719092
"3445",8.15,7.5,53.4576495,16.74883658,0.001706971,0.135721181,0.00714585
"3446",8.275,7.75,53.25198771,16.75816389,0.001687748,0.150614468,0.00932731
"3447",8.4,8,53.04924299,16.76800767,0.00167333,0.165780302,0.00984378
"3448",8.525,8,52.8493565,16.78347534,0.001654847,0.181205936,0.01546767
"3449",8.65,8,52.65289363,16.80623564,0.001630454,0.196892279,0.0227603
"3450",8.775,8,52.45996487,16.83583623,0.001609501,0.208027611,0.02960059
"3451",8.9,8,52.27047952,16.86034207,0.001586129,0.219336925,0.02450584
"3452",8.95,7.75,52.08420252,16.87745695,0.001568752,0.231030385,0.01711488
"3453",9,7.5,51.90077906,16.89838553,0.001551034,0.243056772,0.02092858
"3454",9.05,7.25,51.72053959,16.9241543,0.001527347,0.250243746,0.02576877
"3455",9.1,7,51.54346992,16.94841774,0.001509387,0.257855256,0.02426344
"3456",9.2,7,52.35578605,16.97194686,0.001483498,0.265976998,0.02352912
"3457",9.3,7,53.52710186,16.99666455,0.001461019,0.275015931,0.02471769
"3458",9.4,7,54.11938471,17.02211738,0.001431478,0.267925425,0.02545283
"3459",9.5,7,54.41975224,17.04305213,0.001409099,0.261768993,0.02093475
"3460",9.475,7.5,53.87317558,19.65661443,0.012058165,0.257254222,2.6135623
"3461",9.45,8,53.71033041,19.80675214,0.007930502,0.253440444,0.15013771
"3462",9.425,8.5,53.69879388,19.72732319,0.007966345,0.237481108,-0.07942895
"3463",9.4,9,53.64185342,19.72574906,0.00734639,0.223584179,-0.00157413
"3464",9.3,8.25,53.63845016,19.7243661,0.007026764,0.212858561,-0.00138296
"3465",9.2,7.5,53.64539893,19.72303106,0.006871943,0.206929069,-0.00133504
"3466",9.1,6.75,53.65840904,19.72062866,0.006630871,0.205216157,-0.0024024
"3467",6.6,5,53.24481647,19.72575466,0.01132287,0,-0.00093741
"3468",6.725,5,53.57655177,19.06744561,0.003145988,0,-0.65830905
"3469",6.85,5,53.98950792,19.00003853,0.003313106,0,-0.06740708
"3470",6.975,5,54.2077585,19.00002164,0.00311283,0,-1.69e-05
"3471",7.1,5,54.28040682,19.00011749,0.003543236,0,9.59e-05
"3472",7.05,5.25,54.31031201,19.00077538,0.00331225,0,0.00065789
"3473",7,5.5,54.31610663,19.00061019,0.003585287,0,-0.00016519
"3474",6.95,5.75,54.33135779,19.00082842,0.003031335,0,0.00021823
"3475",6.9,6,54.35568843,19.00060845,0.003068678,0,-0.00021997
"3476",6.875,6,54.3241517,18.99911854,0.003744137,0,-0.00148991
"3477",6.85,6,54.31030102,19.00028444,0.003101079,0,0.0011659
"3478",6.825,6,54.28891219,19.00028629,0.003788169,0,1.85e-06
